id,game_id,year,team_id,goals,result_id
3075,1106,2008,29,1,2
16528,1107,2008,15,1,2
16094,1107,2008,31,3,1
18264,1108,2008,25,2,4
10885,1108,2008,9,1,2
24340,1109,2008,30,3,2
5678,1109,2008,28,4,4
1773,1110,2008,5,4,1
14359,1110,2008,4,2,2
22171,1111,2008,11,2,1
6981,1111,2008,1,1,2
20435,1112,2008,21,1,2
14793,1112,2008,6,4,1
19134,1113,2008,13,2,4
8283,1113,2008,22,1,2
23039,1114,2008,24,3,2
15661,1114,2008,31,6,1
3942,1115,2008,27,3,1
9584,1115,2008,3,2,2
21303,1116,2008,8,5,2
905,1116,2008,17,6,4
23472,1117,2008,20,2,2
13490,1117,2008,23,4,1
11321,1118,2008,7,5,1
8717,1119,2008,19,4,1
17831,1119,2008,26,1,2
12189,1120,2008,14,3,1
10886,1120,2008,9,1,2
18265,1121,2008,25,3,2
4811,1121,2008,12,4,4
38,1122,2008,10,1,2
5679,1122,2008,28,2,1
24341,1123,2008,30,2,1
15226,1123,2008,6,1,2
15662,1124,2008,31,4,1
16963,1124,2008,15,1,2
22172,1125,2008,11,5,1
24342,1125,2008,30,4,2
906,1126,2008,17,4,1
3076,1126,2008,29,2,2
20436,1127,2008,21,7,1
6982,1127,2008,1,5,2
23473,1128,2008,20,2,2
8284,1128,2008,22,4,1
2207,1129,2008,5,3,4
13924,1129,2008,4,2,2
23040,1130,2008,24,2,4
6113,1130,2008,2,1,2
3943,1131,2008,27,4,2
8718,1131,2008,19,5,1
39,1132,2008,10,2,1
21304,1132,2008,8,1,2
13491,1133,2008,23,7,1
10453,1133,2008,9,1,2
9585,1134,2008,3,3,3
6547,1134,2008,2,4,1
12190,1135,2008,14,1,2
4812,1135,2008,12,4,1
21736,1136,2008,11,0,2
7415,1136,2008,1,2,1
20437,1137,2008,21,5,1
24343,1137,2008,30,3,2
2208,1138,2008,5,7,1
3509,1138,2008,27,5,2
13057,1139,2008,23,1,2
12623,1139,2008,14,4,1
17832,1140,2008,26,3,2
3510,1140,2008,27,6,1
19567,1141,2008,13,2,2
11322,1141,2008,7,3,4
14794,1142,2008,6,2,2
22173,1142,2008,11,3,1
10887,1143,2008,9,0,2
13058,1143,2008,23,2,1
16529,1144,2008,15,0,2
23041,1144,2008,24,3,1
4377,1145,2008,12,2,1
18699,1145,2008,25,1,3
5245,1146,2008,28,4,3
21305,1146,2008,8,5,1
10019,1147,2008,3,1,2
15663,1147,2008,31,2,1
7849,1148,2008,22,1,2
23907,1148,2008,20,3,1
13925,1149,2008,4,6,1
9151,1149,2008,19,2,2
471,1150,2008,10,2,4
907,1150,2008,17,1,2
6114,1151,2008,2,0,2
16964,1151,2008,15,4,1
14795,1152,2008,6,3,2
7416,1152,2008,1,6,1
20001,1153,2008,21,1,2
24775,1153,2008,30,3,1
14360,1154,2008,4,4,1
8719,1154,2008,19,2,2
8285,1155,2008,22,2,2
20869,1156,2008,8,0,2
1339,1156,2008,17,4,1
18700,1157,2008,25,3,1
10454,1157,2008,9,2,2
17397,1158,2008,26,4,4
3944,1158,2008,27,3,2
12191,1159,2008,14,1,2
13492,1159,2008,23,3,1
5680,1160,2008,28,3,1
2641,1160,2008,29,2,3
11323,1161,2008,7,4,1
23908,1161,2008,20,3,3
5246,1162,2008,28,3,1
472,1162,2008,10,1,2
17833,1163,2008,26,3,3
1774,1163,2008,5,4,1
19568,1164,2008,13,7,1
16965,1165,2008,15,0,2
22605,1165,2008,24,2,1
7417,1166,2008,1,5,4
20002,1166,2008,21,4,2
9586,1167,2008,3,4,1
16095,1167,2008,31,3,3
14796,1168,2008,6,0,2
24776,1168,2008,30,4,1
10888,1169,2008,9,5,4
4378,1169,2008,12,4,2
14361,1170,2008,4,4,1
3511,1170,2008,27,0,2
20003,1171,2008,21,2,1
22174,1171,2008,11,1,2
8286,1172,2008,22,0,2
11324,1172,2008,7,3,1
2642,1173,2008,29,7,1
1340,1173,2008,17,2,2
12624,1174,2008,14,3,2
4379,1174,2008,12,4,4
6115,1175,2008,2,4,1
10020,1175,2008,3,3,2
19135,1176,2008,13,1,2
23909,1176,2008,20,2,1
1775,1177,2008,5,2,2
9152,1177,2008,19,4,1
473,1178,2008,10,3,4
2643,1178,2008,29,2,2
17834,1179,2008,26,2,1
13926,1179,2008,4,1,3
16530,1180,2008,15,4,2
6548,1180,2008,2,5,4
16096,1181,2008,31,1,1
22606,1181,2008,24,0,3
24777,1182,2008,30,3,1
6983,1182,2008,1,2,3
18266,1183,2008,25,1,2
13493,1183,2008,23,3,1
20870,1184,2008,8,1,2
5681,1184,2008,28,3,1
21737,1185,2008,11,2,2
15227,1185,2008,6,6,1
18701,1186,2008,25,2,1
13059,1186,2008,23,1,3
23910,1187,2008,20,0,2
7850,1188,2008,22,3,1
21738,1189,2008,11,3,1
20438,1189,2008,21,2,2
10455,1190,2008,9,2,1
12625,1190,2008,14,1,3
3945,1191,2008,27,0,2
1776,1191,2008,5,3,1
5682,1192,2008,28,5,1
908,1192,2008,17,2,2
22607,1193,2008,24,4,1
10021,1193,2008,3,3,3
9153,1194,2008,19,3,2
17398,1194,2008,26,4,4
15228,1195,2008,6,2,2
6984,1195,2008,1,4,1
11756,1196,2008,7,4,1
19136,1196,2008,13,1,2
19569,1197,2008,13,6,1
23474,1197,2008,20,2,2
6549,1198,2008,2,6,1
15664,1198,2008,31,2,2
13927,1199,2008,4,2,2
10889,1199,2008,9,3,4
13494,1200,2008,23,4,1
4380,1200,2008,12,2,2
16097,1201,2008,31,3,1
16531,1201,2008,15,2,2
1341,1202,2008,17,4,1
5247,1202,2008,28,2,2
21739,1203,2008,11,1,2
24778,1203,2008,30,3,1
2209,1204,2008,5,3,1
17399,1204,2008,26,1,2
23042,1205,2008,24,3,1
9587,1205,2008,3,2,2
12626,1206,2008,14,0,2
18267,1206,2008,25,3,1
2644,1207,2008,29,4,1
21306,1207,2008,8,2,2
9154,1208,2008,19,2,2
3512,1208,2008,27,8,1
15229,1209,2008,6,1,2
20004,1209,2008,21,2,1
23475,1210,2008,20,1,2
11757,1210,2008,7,4,1
7851,1211,2008,22,4,1
19570,1211,2008,13,3,2
6550,1212,2008,2,3,1
22608,1212,2008,24,1,2
20871,1213,2008,8,4,1
3077,1213,2008,29,2,2
12192,1214,2008,14,4,4
18702,1214,2008,25,3,2
13928,1215,2008,4,2,1
3946,1215,2008,27,1,2
10456,1216,2008,9,0,2
4813,1216,2008,12,3,1
23476,1217,2008,20,1,2
14362,1218,2008,4,0,2
17400,1218,2008,26,3,1
40,1219,2008,10,4,1
1342,1219,2008,17,3,2
8720,1220,2008,19,1,2
2210,1220,2008,5,3,1
16532,1221,2008,15,0,2
10022,1221,2008,3,3,1
21740,1222,2008,11,7,1
15230,1222,2008,6,1,2
11758,1223,2008,7,3,1
7852,1223,2008,22,1,2
20872,1224,2008,8,2,2
474,1224,2008,10,3,4
9588,1225,2008,3,4,1
16966,1225,2008,15,1,2
7418,1226,2008,1,4,4
24344,1226,2008,30,3,2
3078,1227,2008,29,4,1
5248,1227,2008,28,2,2
16098,1228,2008,31,4,1
6116,1228,2008,2,1,2
10890,1229,2008,9,3,4
18268,1229,2008,25,2,2
13060,1230,2008,23,0,2
4814,1230,2008,12,2,1
13061,1231,2009,23,4,1
3947,1231,2009,27,3,3
23911,1232,2009,20,1,2
18269,1232,2009,25,2,1
23477,1233,2009,20,1,2
18703,1233,2009,25,2,1
3513,1234,2009,27,3,1
13495,1234,2009,23,1,2
7419,1235,2009,1,4,2
13929,1235,2009,4,5,1
8721,1236,2009,19,3,1
16099,1236,2009,31,2,2
5683,1237,2009,28,4,1
41,1237,2009,10,1,2
21741,1238,2009,11,0,2
15231,1238,2009,6,6,1
11325,1239,2009,7,4,2
17835,1240,2009,26,2,4
1777,1240,2009,5,1,2
19571,1241,2009,13,6,1
7853,1241,2009,22,4,2
3079,1242,2009,29,4,3
16533,1242,2009,15,5,1
12193,1243,2009,14,1,2
10891,1243,2009,9,2,1
6117,1244,2009,2,2,2
18704,1244,2009,25,4,1
10023,1245,2009,3,5,1
22609,1245,2009,24,2,2
22175,1246,2009,11,4,3
14797,1246,2009,6,5,1
8287,1247,2009,22,3,1
13930,1248,2009,4,3,2
24779,1248,2009,30,4,1
23043,1249,2009,24,3,1
2645,1249,2009,29,1,2
9589,1250,2009,3,2,2
12627,1250,2009,14,5,1
3948,1251,2009,27,2,2
15665,1251,2009,31,3,1
18270,1252,2009,25,4,1
4815,1252,2009,12,3,2
21307,1253,2009,8,3,1
16534,1253,2009,15,1,2
13496,1254,2009,23,1,3
10457,1254,2009,9,2,1
5684,1255,2009,28,3,1
909,1255,2009,17,1,2
19137,1256,2009,13,4,1
23912,1256,2009,20,3,3
1778,1257,2009,5,6,1
9155,1257,2009,19,1,2
6118,1258,2009,2,2,2
11759,1258,2009,7,4,1
20873,1259,2009,8,4,1
475,1259,2009,10,2,2
20439,1260,2009,21,3,1
6985,1260,2009,1,2,2
5249,1261,2009,28,1,1
1343,1261,2009,17,0,2
15666,1262,2009,31,3,1
19572,1262,2009,13,1,2
6551,1263,2009,2,2,2
22610,1263,2009,24,3,4
12628,1264,2009,14,1,2
17401,1264,2009,26,7,1
18705,1265,2009,25,4,1
10458,1265,2009,9,1,2
1779,1266,2009,5,5,1
4816,1266,2009,12,3,2
9590,1267,2009,3,5,4
9156,1267,2009,19,4,2
11760,1268,2009,7,5,1
14798,1268,2009,6,1,2
24345,1269,2009,30,4,1
22176,1270,2009,11,5,1
6986,1270,2009,1,4,2
42,1271,2009,10,3,2
1344,1271,2009,17,6,1
13497,1272,2009,23,3,1
4381,1272,2009,12,2,3
16535,1273,2009,15,2,2
5685,1273,2009,28,5,1
476,1274,2009,10,2,2
20005,1274,2009,21,3,1
6552,1275,2009,2,4,1
20874,1275,2009,8,1,2
3080,1276,2009,29,6,1
22611,1276,2009,24,4,2
2211,1277,2009,5,4,4
13931,1277,2009,4,3,2
18706,1278,2009,25,1,2
17402,1278,2009,26,3,1
10459,1279,2009,9,1,1
7420,1280,2009,1,5,1
4382,1280,2009,12,2,2
14799,1281,2009,6,4,1
16100,1281,2009,31,3,3
8288,1282,2009,22,2,2
24346,1282,2009,30,6,1
11326,1283,2009,7,4,1
13498,1283,2009,23,3,2
2646,1284,2009,29,1,2
10024,1284,2009,3,6,1
12194,1285,2009,14,4,1
23913,1285,2009,20,3,3
5250,1286,2009,28,0,2
477,1286,2009,10,4,1
14800,1287,2009,6,2,2
17836,1287,2009,26,5,1
22612,1288,2009,24,3,2
16967,1288,2009,15,5,1
22177,1289,2009,11,3,2
20006,1289,2009,21,4,1
1345,1290,2009,17,4,1
19138,1290,2009,13,3,3
18707,1291,2009,25,1,4
8722,1291,2009,19,0,2
20875,1292,2009,8,3,2
3949,1292,2009,27,6,1
17403,1293,2009,26,2,2
3081,1294,2009,29,4,2
6987,1294,2009,1,5,1
18271,1295,2009,25,4,3
16101,1295,2009,31,5,1
21742,1296,2009,11,2,2
20440,1296,2009,21,3,1
8289,1297,2009,22,2,1
12195,1297,2009,14,0,2
2212,1298,2009,5,4,1
20876,1298,2009,8,1,2
23044,1299,2009,24,6,1
16536,1299,2009,15,3,2
3950,1300,2009,27,2,2
13932,1300,2009,4,4,1
8723,1301,2009,19,1,2
13499,1301,2009,23,4,1
4383,1302,2009,12,4,3
5686,1302,2009,28,5,1
6119,1303,2009,2,3,2
10025,1303,2009,3,4,4
23914,1304,2009,20,0,2
24347,1304,2009,30,1,4
10460,1305,2009,9,4,4
11761,1305,2009,7,3,2
478,1306,2009,10,1,2
19139,1306,2009,13,3,1
14801,1307,2009,6,2,2
6553,1307,2009,2,4,1
14363,1308,2009,4,1,2
13062,1308,2009,23,2,4
6988,1309,2009,1,4,1
1346,1309,2009,17,3,2
2213,1310,2009,5,3,1
7854,1310,2009,22,1,2
2647,1311,2009,29,2,1
18708,1311,2009,25,1,2
13933,1312,2009,4,2,2
17837,1312,2009,26,3,4
16968,1313,2009,15,4,1
14802,1313,2009,6,2,2
11327,1314,2009,7,1,2
22178,1314,2009,11,2,1
23915,1315,2009,20,3,1
9157,1316,2009,19,2,2
43,1316,2009,10,3,4
20007,1317,2009,21,0,2
6554,1317,2009,2,3,1
2648,1318,2009,29,0,2
10892,1318,2009,9,5,1
7855,1319,2009,22,3,1
3951,1319,2009,27,1,2
5251,1320,2009,28,7,4
4817,1320,2009,12,6,2
15667,1321,2009,31,4,1
10026,1321,2009,3,3,2
14364,1322,2009,4,2,2
8724,1322,2009,19,4,1
20008,1323,2009,21,1,2
7421,1323,2009,1,4,1
24780,1324,2009,30,3,3
17404,1324,2009,26,4,1
23045,1325,2009,24,3,2
21743,1325,2009,11,5,1
12629,1326,2009,14,3,2
2649,1326,2009,29,5,1
21308,1327,2009,8,2,1
11328,1327,2009,7,1,2
13500,1328,2009,23,4,1
19140,1328,2009,13,1,2
18272,1329,2009,25,3,1
16969,1329,2009,15,1,2
16102,1330,2009,31,5,1
5252,1331,2009,28,3,2
8290,1331,2009,22,4,1
10893,1332,2009,9,3,2
4384,1332,2009,12,6,1
3952,1333,2009,27,3,2
44,1333,2009,10,4,1
10027,1334,2009,3,0,2
910,1334,2009,17,4,1
14365,1335,2009,4,5,1
15668,1336,2009,31,6,4
6555,1336,2009,2,5,2
17405,1337,2009,26,1,2
7422,1337,2009,1,2,4
3082,1338,2009,29,5,3
11329,1338,2009,7,6,1
16537,1339,2009,15,1,2
24781,1339,2009,30,2,1
45,1340,2009,10,6,1
2214,1340,2009,5,4,2
23046,1341,2009,24,5,1
911,1341,2009,17,4,2
19141,1342,2009,13,4,1
12630,1342,2009,14,3,2
18709,1343,2009,25,3,4
13063,1343,2009,23,2,2
10461,1344,2009,9,2,3
4818,1344,2009,12,3,1
21744,1345,2009,11,4,1
21309,1345,2009,8,1,2
7856,1346,2009,22,0,2
10028,1346,2009,3,4,1
5253,1347,2009,28,3,1
23916,1347,2009,20,0,2
9158,1348,2009,19,3,1
3514,1348,2009,27,2,2
15232,1349,2009,6,6,1
20009,1349,2009,21,3,2
17838,1350,2009,26,2,2
3515,1350,2009,27,5,1
46,1351,2009,10,3,1
16970,1351,2009,15,2,2
20441,1352,2009,21,0,3
13934,1352,2009,4,1,1
15669,1353,2009,31,4,4
1347,1353,2009,17,3,2
24782,1354,2009,30,3,1
6120,1354,2009,2,2,2
12631,1355,2009,14,2,2
18273,1355,2009,25,4,1
4385,1356,2009,12,7,1
6989,1357,2009,1,0,2
22179,1357,2009,11,3,1
19142,1358,2009,13,2,2
2215,1358,2009,5,3,4
13064,1359,2009,23,1,2
5687,1359,2009,28,2,1
23478,1360,2009,20,3,1
9159,1360,2009,19,2,2
15233,1361,2009,6,0,2
13935,1361,2009,4,1,1
22613,1362,2009,24,3,2
11762,1362,2009,7,4,4
479,1363,2009,10,5,1
15670,1363,2009,31,4,3
3083,1364,2009,29,4,1
24348,1364,2009,30,2,2
8725,1365,2009,19,6,4
10894,1365,2009,9,5,2
17839,1366,2009,26,2,2
23479,1366,2009,20,5,1
22180,1367,2009,11,3,1
13936,1367,2009,4,2,2
16538,1368,2009,15,4,1
7423,1368,2009,1,2,2
3516,1369,2009,27,2,1
8291,1369,2009,22,1,2
14803,1370,2009,6,4,1
1348,1370,2009,17,0,2
24783,1371,2009,30,1,2
1780,1371,2009,5,2,1
23047,1372,2009,24,3,1
20010,1372,2009,21,1,2
18710,1373,2009,25,3,1
4819,1374,2009,12,3,1
12196,1374,2009,14,2,3
13065,1375,2009,23,1,2
21310,1375,2009,8,4,1
5688,1376,2009,28,4,1
15671,1376,2009,31,2,2
10029,1377,2009,3,0,2
19143,1377,2009,13,1,1
14804,1378,2009,6,7,4
480,1378,2009,10,6,2
6556,1379,2009,2,5,1
2650,1379,2009,29,2,2
14366,1380,2009,4,5,1
2651,1380,2009,29,1,2
17840,1381,2009,26,5,1
11330,1381,2009,7,0,2
19573,1382,2009,13,1,2
20011,1382,2009,21,3,1
16971,1383,2009,15,3,2
6121,1383,2009,2,4,4
1349,1384,2009,17,2,2
21745,1384,2009,11,3,1
10895,1385,2009,9,6,1
7857,1386,2009,22,2,2
23048,1386,2009,24,3,4
1781,1387,2009,5,5,1
12632,1387,2009,14,4,2
24349,1388,2009,30,3,1
21311,1388,2009,8,2,2
10030,1389,2009,3,3,2
13066,1389,2009,23,6,1
23917,1390,2009,20,3,4
3517,1390,2009,27,2,2
18274,1391,2009,25,2,2
9160,1391,2009,19,5,1
481,1392,2009,10,3,1
21746,1392,2009,11,2,2
7858,1393,2009,22,3,2
8726,1394,2009,19,4,2
19574,1394,2009,13,6,1
5254,1395,2009,28,5,1
7424,1395,2009,1,3,2
20012,1396,2009,21,5,1
4820,1396,2009,12,4,2
15234,1397,2009,6,2,2
15672,1397,2009,31,3,1
6557,1398,2009,2,6,1
6990,1398,2009,1,2,2
10896,1399,2009,9,0,2
17406,1399,2009,26,2,1
12633,1400,2009,14,4,1
16539,1400,2009,15,3,3
22181,1401,2009,11,2,2
20877,1401,2009,8,4,1
1350,1402,2009,17,0,3
47,1402,2009,10,1,1
18711,1403,2009,25,1,2
12197,1403,2009,14,2,1
3953,1404,2009,27,2,1
11331,1404,2009,7,1,3
5689,1405,2009,28,3,1
24350,1405,2009,30,1,2
9161,1406,2009,19,4,3
19144,1406,2009,13,5,1
22614,1407,2009,24,0,2
15235,1407,2009,6,4,1
482,1408,2009,10,5,1
9591,1408,2009,3,2,2
20013,1409,2009,21,4,2
16972,1409,2009,15,5,1
23480,1410,2009,20,3,2
10897,1410,2009,9,4,4
12198,1411,2009,14,3,2
14367,1412,2009,4,5,1
8727,1412,2009,19,2,2
22182,1413,2009,11,7,1
22615,1413,2009,24,6,2
24351,1414,2009,30,3,1
7425,1414,2009,1,1,2
7859,1415,2009,22,2,2
1351,1415,2009,17,3,1
23481,1416,2009,20,2,2
18712,1416,2009,25,5,1
4386,1417,2009,12,1,2
3954,1417,2009,27,4,1
20014,1418,2009,21,4,2
13501,1418,2009,23,5,1
9592,1419,2009,3,4,2
5690,1419,2009,28,5,4
15236,1420,2009,6,1,1
20878,1420,2009,8,0,2
19145,1421,2009,13,2,2
11763,1421,2009,7,3,1
2652,1422,2009,29,5,1
483,1422,2009,10,2,2
17841,1423,2009,26,4,3
19575,1424,2009,13,2,1
3518,1424,2009,27,1,2
16973,1425,2009,15,4,4
1782,1425,2009,5,3,2
17407,1426,2009,26,1,2
14368,1426,2009,4,3,1
16974,1427,2009,15,3,1
21747,1427,2009,11,1,2
22616,1428,2009,24,0,2
7426,1428,2009,1,1,1
10462,1429,2009,9,1,2
16103,1429,2009,31,3,1
1352,1430,2009,17,5,1
9593,1430,2009,3,3,2
12634,1431,2009,14,3,2
13067,1431,2009,23,4,4
23482,1432,2009,20,2,1
4821,1432,2009,12,1,2
21312,1433,2009,8,4,1
7860,1433,2009,22,1,2
2653,1434,2009,29,1,2
5691,1434,2009,28,2,1
1783,1435,2009,5,3,2
9162,1435,2009,19,6,1
24352,1436,2009,30,0,2
15237,1436,2009,6,2,1
11764,1437,2009,7,3,1
18275,1437,2009,25,1,2
7861,1438,2009,22,3,1
484,1438,2009,10,1,2
19576,1439,2009,13,2,2
21748,1440,2009,11,1,2
6558,1440,2009,2,6,1
20015,1441,2009,21,2,1
10898,1441,2009,9,1,2
21313,1442,2009,8,4,1
5255,1442,2009,28,2,2
18713,1443,2009,25,2,2
20016,1443,2009,21,3,4
23483,1444,2009,20,2,2
11765,1444,2009,7,4,1
22183,1445,2009,11,4,1
8728,1445,2009,19,3,2
13068,1446,2009,23,7,1
16104,1446,2009,31,6,3
2654,1447,2009,29,2,2
1353,1447,2009,17,3,4
3519,1448,2009,27,0,2
2216,1448,2009,5,4,1
4387,1449,2009,12,3,1
12635,1449,2009,14,1,2
22617,1450,2009,24,4,1
5692,1450,2009,28,3,3
17842,1451,2009,26,4,1
9594,1451,2009,3,3,2
11332,1452,2009,7,5,1
19577,1452,2009,13,1,2
20879,1453,2009,8,5,1
16975,1453,2009,15,2,2
6559,1454,2009,2,1,2
13937,1454,2009,4,2,4
8292,1455,2009,22,4,1
23484,1455,2009,20,0,2
18276,1456,2009,25,5,1
10899,1456,2009,9,2,2
15238,1457,2009,6,1,2
6991,1457,2009,1,2,4
1784,1458,2009,5,1,2
14369,1458,2009,4,6,1
3084,1459,2009,29,2,2
912,1459,2009,17,3,1
8729,1460,2009,19,5,1
20442,1460,2009,21,2,2
20880,1461,2009,8,0,2
24784,1461,2009,30,4,1
3955,1462,2009,27,1,2
12199,1462,2009,14,3,1
4388,1463,2009,12,4,2
13502,1463,2009,23,5,4
5693,1464,2009,28,6,1
21749,1464,2009,11,1,2
23918,1465,2009,20,3,2
15673,1465,2009,31,4,1
485,1466,2009,10,3,3
22618,1466,2009,24,4,1
19146,1467,2009,13,2,2
16540,1468,2009,15,6,1
17843,1468,2009,26,1,2
6560,1469,2009,2,3,3
9595,1469,2009,3,4,1
15674,1470,2009,31,3,1
8293,1470,2009,22,2,2
11766,1471,2009,7,3,1
10463,1471,2009,9,1,2
6992,1472,2009,1,3,4
20443,1472,2009,21,2,2
1354,1473,2009,17,1,2
22619,1473,2009,24,3,1
16541,1474,2009,15,2,2
24785,1474,2009,30,3,4
2217,1475,2009,5,1,2
4389,1475,2009,12,2,1
11333,1476,2009,7,5,2
10900,1476,2009,9,6,4
12636,1477,2009,14,3,1
3520,1477,2009,27,2,2
13938,1478,2009,4,2,2
18714,1478,2009,25,3,4
2655,1479,2009,29,3,1
21314,1479,2009,8,2,2
13503,1480,2009,23,5,1
17408,1480,2009,26,2,2
8730,1481,2009,19,2,2
15239,1481,2009,6,4,1
486,1482,2009,10,2,1
913,1482,2009,17,0,2
23485,1483,2009,20,2,2
19578,1483,2009,13,3,4
5256,1484,2009,28,6,1
6561,1484,2009,2,5,2
4822,1485,2009,12,4,1
10031,1486,2009,3,2,2
1785,1486,2009,5,3,4
20017,1487,2009,21,0,2
16105,1487,2009,31,4,1
23049,1488,2009,24,1,2
5257,1488,2009,28,4,1
12637,1489,2009,14,2,4
14805,1489,2009,6,1,2
18715,1490,2009,25,2,4
3521,1490,2009,27,1,2
9163,1491,2009,19,2,2
13939,1491,2009,4,3,1
1786,1492,2009,5,1,2
19579,1492,2009,13,2,1
20018,1493,2009,21,7,1
16976,1493,2009,15,2,2
22184,1494,2009,11,4,1
6993,1494,2009,1,1,2
6122,1495,2009,2,3,4
21315,1495,2009,8,2,2
13504,1496,2009,23,1,2
24353,1496,2009,30,2,4
23919,1497,2009,20,3,2
7862,1497,2009,22,4,4
487,1498,2009,10,4,2
11334,1498,2009,7,6,1
14370,1499,2009,4,7,1
17409,1499,2009,26,4,2
18716,1500,2009,25,3,2
14806,1500,2009,6,6,1
13069,1501,2009,23,3,1
7427,1502,2009,1,0,2
21750,1502,2009,11,1,1
6123,1503,2009,2,6,1
3085,1503,2009,29,3,2
15675,1504,2009,31,4,1
20444,1504,2009,21,3,2
11335,1505,2009,7,2,2
1355,1505,2009,17,5,1
14807,1506,2009,6,3,1
24786,1506,2009,30,2,2
10901,1507,2009,9,3,1
7863,1507,2009,22,1,2
1787,1508,2009,5,3,4
3956,1508,2009,27,2,2
14371,1509,2009,4,4,1
7864,1509,2009,22,2,2
4390,1510,2009,12,3,1
17844,1510,2009,26,0,2
20881,1511,2009,8,2,2
19580,1511,2009,13,5,1
12200,1512,2009,14,2,2
10902,1512,2009,9,5,1
48,1513,2009,10,2,3
10032,1513,2009,3,3,1
23920,1514,2009,20,4,1
22620,1514,2009,24,1,2
16542,1515,2009,15,2,1
12201,1516,2009,14,4,1
17845,1516,2009,26,2,2
22185,1517,2009,11,2,2
15676,1517,2009,31,5,1
3086,1518,2009,29,1,2
49,1518,2009,10,2,4
1356,1519,2009,17,3,2
6994,1519,2009,1,4,4
9596,1520,2009,3,2,1
24787,1520,2009,30,1,2
13940,1521,2009,4,3,4
2218,1521,2009,5,2,2
18277,1522,2009,25,1,2
3957,1522,2009,27,4,1
20882,1523,2009,8,3,3
4823,1523,2009,12,4,1
13505,1524,2009,23,1,2
14808,1524,2009,6,3,1
5694,1525,2009,28,7,1
11336,1525,2009,7,2,2
9164,1526,2009,19,4,3
6124,1526,2009,2,5,1
22621,1527,2009,24,5,1
19581,1527,2009,13,2,2
10464,1528,2009,9,7,1
23921,1528,2009,20,3,2
488,1529,2009,10,4,1
6995,1529,2009,1,1,2
8294,1530,2009,22,3,1
19147,1530,2009,13,2,2
11337,1531,2009,7,3,2
24788,1531,2009,30,4,1
12202,1532,2009,14,4,4
2219,1532,2009,5,3,2
20883,1533,2009,8,1,2
18717,1533,2009,25,4,1
2656,1534,2009,29,3,2
4824,1534,2009,12,4,1
15240,1535,2009,6,3,1
15677,1535,2009,31,2,3
914,1536,2009,17,2,2
22186,1536,2009,11,6,1
9597,1537,2009,3,1,4
23050,1537,2009,24,0,2
9165,1538,2009,19,3,2
17846,1539,2009,26,3,1
13941,1539,2009,4,2,2
19582,1540,2009,13,1,2
4391,1540,2009,12,3,1
16977,1541,2009,15,2,2
20884,1541,2009,8,3,1
9598,1542,2009,3,1,2
7428,1542,2009,1,3,1
1788,1543,2009,5,3,1
16106,1543,2009,31,1,2
915,1544,2009,17,2,1
20445,1544,2009,21,1,2
10465,1545,2009,9,3,1
8295,1545,2009,22,2,3
2657,1546,2009,29,4,1
24789,1546,2009,30,3,2
12638,1547,2009,14,3,2
13070,1547,2009,23,5,1
5695,1548,2009,28,3,1
6125,1548,2009,2,2,3
18278,1549,2009,25,3,4
23922,1549,2009,20,2,2
11767,1550,2009,7,5,1
8731,1551,2009,19,1,2
3958,1551,2009,27,2,4
15241,1552,2009,6,3,2
21751,1552,2009,11,4,1
6126,1553,2009,2,0,2
489,1553,2009,10,1,1
22622,1554,2009,24,4,1
14372,1555,2009,4,7,1
12203,1555,2009,14,2,2
17847,1556,2009,26,4,1
13071,1556,2009,23,3,2
3087,1557,2009,29,2,2
5258,1557,2009,28,6,1
16107,1558,2009,31,5,1
16543,1558,2009,15,3,2
18279,1559,2009,25,4,4
8296,1559,2009,22,3,2
23486,1560,2009,20,2,2
24790,1560,2009,30,4,1
19148,1561,2009,13,3,1
4825,1561,2009,12,2,3
6996,1562,2009,1,1,2
21316,1562,2009,8,2,1
1789,1563,2009,5,0,2
11768,1563,2009,7,3,1
15678,1564,2009,31,1,2
14373,1564,2009,4,4,1
16978,1565,2009,15,3,1
11338,1565,2009,7,0,2
22187,1566,2009,11,3,1
14809,1566,2009,6,1,2
7429,1567,2009,1,4,1
23487,1567,2009,20,3,2
1357,1568,2009,17,5,1
6127,1568,2009,2,2,2
17410,1569,2009,26,2,2
2220,1569,2009,5,3,1
24354,1570,2009,30,6,1
23051,1570,2009,24,2,2
12639,1571,2009,14,4,1
3522,1571,2009,27,2,2
5259,1572,2009,28,3,1
21317,1572,2009,8,2,2
13506,1573,2009,23,4,1
10466,1573,2009,9,1,2
20019,1574,2009,21,4,1
10033,1574,2009,3,2,2
4392,1575,2009,12,2,2
9166,1575,2009,19,4,1
9599,1576,2009,3,4,1
50,1577,2009,10,4,1
19583,1577,2009,13,1,2
3088,1578,2009,29,4,1
20020,1578,2009,21,3,2
18718,1579,2009,25,0,2
7865,1579,2009,22,4,1
17848,1580,2009,26,0,2
22623,1580,2009,24,2,1
14810,1581,2009,6,2,2
16979,1581,2009,15,3,1
51,1582,2009,10,1,2
16108,1582,2009,31,2,1
8732,1583,2009,19,3,1
1358,1583,2009,17,1,2
24791,1584,2009,30,5,2
6997,1584,2009,1,6,1
2658,1585,2009,29,3,1
22188,1585,2009,11,1,2
2221,1586,2009,5,5,1
4826,1587,2009,12,4,1
23488,1587,2009,20,3,3
21318,1588,2009,8,4,1
916,1588,2009,17,2,2
